doc_id,filename,year,cosl_decade,raw_word_count,term,pattern,count
15_subordinate_legislation_24_2012,15_Subordinate_Legislation_24_2012.txt,2012,2004-2013,2683,delay_exact,\bdelay\b,6
15_subordinate_legislation_24_2012,15_Subordinate_Legislation_24_2012.txt,2012,2004-2013,2683,delay_family,\b(delays?|delayed|delaying)\b,6
15_subordinate_legislation_24_2012,15_Subordinate_Legislation_24_2012.txt,2012,2004-2013,2683,action_taken,\baction\s+taken\b,13
15_subordinate_legislation_24_2012,15_Subordinate_Legislation_24_2012.txt,2012,2004-2013,2683,recruitment,\brecruitment\b,0
15_subordinate_legislation_25_2012,15_Subordinate_Legislation_25_2012.txt,2012,2004-2013,4155,delay_exact,\bdelay\b,8
15_subordinate_legislation_25_2012,15_Subordinate_Legislation_25_2012.txt,2012,2004-2013,4155,delay_family,\b(delays?|delayed|delaying)\b,8
15_subordinate_legislation_25_2012,15_Subordinate_Legislation_25_2012.txt,2012,2004-2013,4155,action_taken,\baction\s+taken\b,2
15_subordinate_legislation_25_2012,15_Subordinate_Legislation_25_2012.txt,2012,2004-2013,4155,recruitment,\brecruitment\b,15
15_subordinate_legislation_26_2012,15_Subordinate_Legislation_26_2012.txt,2012,2004-2013,4428,delay_exact,\bdelay\b,4
15_subordinate_legislation_26_2012,15_Subordinate_Legislation_26_2012.txt,2012,2004-2013,4428,delay_family,\b(delays?|delayed|delaying)\b,4
15_subordinate_legislation_26_2012,15_Subordinate_Legislation_26_2012.txt,2012,2004-2013,4428,action_taken,\baction\s+taken\b,0
15_subordinate_legislation_26_2012,15_Subordinate_Legislation_26_2012.txt,2012,2004-2013,4428,recruitment,\brecruitment\b,27
15_subordinate_legislation_27_2012,15_Subordinate_Legislation_27_2012.txt,2012,2004-2013,8659,delay_exact,\bdelay\b,15
15_subordinate_legislation_27_2012,15_Subordinate_Legislation_27_2012.txt,2012,2004-2013,8659,delay_family,\b(delays?|delayed|delaying)\b,16
15_subordinate_legislation_27_2012,15_Subordinate_Legislation_27_2012.txt,2012,2004-2013,8659,action_taken,\baction\s+taken\b,2
15_subordinate_legislation_27_2012,15_Subordinate_Legislation_27_2012.txt,2012,2004-2013,8659,recruitment,\brecruitment\b,0
15_subordinate_legislation_28_2012,15_Subordinate_Legislation_28_2012.txt,2012,2004-2013,2869,delay_exact,\bdelay\b,0
15_subordinate_legislation_28_2012,15_Subordinate_Legislation_28_2012.txt,2012,2004-2013,2869,delay_family,\b(delays?|delayed|delaying)\b,0
15_subordinate_legislation_28_2012,15_Subordinate_Legislation_28_2012.txt,2012,2004-2013,2869,action_taken,\baction\s+taken\b,14
15_subordinate_legislation_28_2012,15_Subordinate_Legislation_28_2012.txt,2012,2004-2013,2869,recruitment,\brecruitment\b,5
15_subordinate_legislation_29_2013,15_Subordinate_Legislation_29_2013.txt,2013,2004-2013,4954,delay_exact,\bdelay\b,2
15_subordinate_legislation_29_2013,15_Subordinate_Legislation_29_2013.txt,2013,2004-2013,4954,delay_family,\b(delays?|delayed|delaying)\b,3
15_subordinate_legislation_29_2013,15_Subordinate_Legislation_29_2013.txt,2013,2004-2013,4954,action_taken,\baction\s+taken\b,19
15_subordinate_legislation_29_2013,15_Subordinate_Legislation_29_2013.txt,2013,2004-2013,4954,recruitment,\brecruitment\b,0
15_subordinate_legislation_2_2010,15_Subordinate_Legislation_2_2010.txt,2010,2004-2013,4297,delay_exact,\bdelay\b,2
15_subordinate_legislation_2_2010,15_Subordinate_Legislation_2_2010.txt,2010,2004-2013,4297,delay_family,\b(delays?|delayed|delaying)\b,4
15_subordinate_legislation_2_2010,15_Subordinate_Legislation_2_2010.txt,2010,2004-2013,4297,action_taken,\baction\s+taken\b,0
15_subordinate_legislation_2_2010,15_Subordinate_Legislation_2_2010.txt,2010,2004-2013,4297,recruitment,\brecruitment\b,11
15_subordinate_legislation_30_2013,15_Subordinate_Legislation_30_2013.txt,2013,2004-2013,4972,delay_exact,\bdelay\b,7
15_subordinate_legislation_30_2013,15_Subordinate_Legislation_30_2013.txt,2013,2004-2013,4972,delay_family,\b(delays?|delayed|delaying)\b,7
15_subordinate_legislation_30_2013,15_Subordinate_Legislation_30_2013.txt,2013,2004-2013,4972,action_taken,\baction\s+taken\b,4
15_subordinate_legislation_30_2013,15_Subordinate_Legislation_30_2013.txt,2013,2004-2013,4972,recruitment,\brecruitment\b,0
15_subordinate_legislation_31_2013,15_Subordinate_Legislation_31_2013.txt,2013,2004-2013,19957,delay_exact,\bdelay\b,7
15_subordinate_legislation_31_2013,15_Subordinate_Legislation_31_2013.txt,2013,2004-2013,19957,delay_family,\b(delays?|delayed|delaying)\b,7
15_subordinate_legislation_31_2013,15_Subordinate_Legislation_31_2013.txt,2013,2004-2013,19957,action_taken,\baction\s+taken\b,0
15_subordinate_legislation_31_2013,15_Subordinate_Legislation_31_2013.txt,2013,2004-2013,19957,recruitment,\brecruitment\b,0
15_subordinate_legislation_32_2013,15_Subordinate_Legislation_32_2013.txt,2013,2004-2013,4661,delay_exact,\bdelay\b,2
15_subordinate_legislation_32_2013,15_Subordinate_Legislation_32_2013.txt,2013,2004-2013,4661,delay_family,\b(delays?|delayed|delaying)\b,5
15_subordinate_legislation_32_2013,15_Subordinate_Legislation_32_2013.txt,2013,2004-2013,4661,action_taken,\baction\s+taken\b,1
15_subordinate_legislation_32_2013,15_Subordinate_Legislation_32_2013.txt,2013,2004-2013,4661,recruitment,\brecruitment\b,14
15_subordinate_legislation_33_2013,15_Subordinate_Legislation_33_2013.txt,2013,2004-2013,2886,delay_exact,\bdelay\b,19
15_subordinate_legislation_33_2013,15_Subordinate_Legislation_33_2013.txt,2013,2004-2013,2886,delay_family,\b(delays?|delayed|delaying)\b,20
15_subordinate_legislation_33_2013,15_Subordinate_Legislation_33_2013.txt,2013,2004-2013,2886,action_taken,\baction\s+taken\b,0
15_subordinate_legislation_33_2013,15_Subordinate_Legislation_33_2013.txt,2013,2004-2013,2886,recruitment,\brecruitment\b,15
15_subordinate_legislation_34_2013,15_Subordinate_Legislation_34_2013.txt,2013,2004-2013,2104,delay_exact,\bdelay\b,7
15_subordinate_legislation_34_2013,15_Subordinate_Legislation_34_2013.txt,2013,2004-2013,2104,delay_family,\b(delays?|delayed|delaying)\b,8
15_subordinate_legislation_34_2013,15_Subordinate_Legislation_34_2013.txt,2013,2004-2013,2104,action_taken,\baction\s+taken\b,12
15_subordinate_legislation_34_2013,15_Subordinate_Legislation_34_2013.txt,2013,2004-2013,2104,recruitment,\brecruitment\b,0
15_subordinate_legislation_35_2013,15_Subordinate_Legislation_35_2013.txt,2013,2004-2013,2195,delay_exact,\bdelay\b,8
15_subordinate_legislation_35_2013,15_Subordinate_Legislation_35_2013.txt,2013,2004-2013,2195,delay_family,\b(delays?|delayed|delaying)\b,9
15_subordinate_legislation_35_2013,15_Subordinate_Legislation_35_2013.txt,2013,2004-2013,2195,action_taken,\baction\s+taken\b,14
15_subordinate_legislation_35_2013,15_Subordinate_Legislation_35_2013.txt,2013,2004-2013,2195,recruitment,\brecruitment\b,4
15_subordinate_legislation_36_2013,15_Subordinate_Legislation_36_2013.txt,2013,2004-2013,2829,delay_exact,\bdelay\b,0
15_subordinate_legislation_36_2013,15_Subordinate_Legislation_36_2013.txt,2013,2004-2013,2829,delay_family,\b(delays?|delayed|delaying)\b,0
15_subordinate_legislation_36_2013,15_Subordinate_Legislation_36_2013.txt,2013,2004-2013,2829,action_taken,\baction\s+taken\b,0
15_subordinate_legislation_36_2013,15_Subordinate_Legislation_36_2013.txt,2013,2004-2013,2829,recruitment,\brecruitment\b,6
15_subordinate_legislation_37_2013,15_Subordinate_Legislation_37_2013.txt,2013,2004-2013,3197,delay_exact,\bdelay\b,9
15_subordinate_legislation_37_2013,15_Subordinate_Legislation_37_2013.txt,2013,2004-2013,3197,delay_family,\b(delays?|delayed|delaying)\b,9
15_subordinate_legislation_37_2013,15_Subordinate_Legislation_37_2013.txt,2013,2004-2013,3197,action_taken,\baction\s+taken\b,0
15_subordinate_legislation_37_2013,15_Subordinate_Legislation_37_2013.txt,2013,2004-2013,3197,recruitment,\brecruitment\b,0
15_subordinate_legislation_38_2014,15_Subordinate_Legislation_38_2014.txt,2014,2014-2023,5725,delay_exact,\bdelay\b,18
15_subordinate_legislation_38_2014,15_Subordinate_Legislation_38_2014.txt,2014,2014-2023,5725,delay_family,\b(delays?|delayed|delaying)\b,22
15_subordinate_legislation_38_2014,15_Subordinate_Legislation_38_2014.txt,2014,2014-2023,5725,action_taken,\baction\s+taken\b,2
15_subordinate_legislation_38_2014,15_Subordinate_Legislation_38_2014.txt,2014,2014-2023,5725,recruitment,\brecruitment\b,42
15_subordinate_legislation_39_2014,15_Subordinate_Legislation_39_2014.txt,2014,2014-2023,5516,delay_exact,\bdelay\b,8
15_subordinate_legislation_39_2014,15_Subordinate_Legislation_39_2014.txt,2014,2014-2023,5516,delay_family,\b(delays?|delayed|delaying)\b,10
15_subordinate_legislation_39_2014,15_Subordinate_Legislation_39_2014.txt,2014,2014-2023,5516,action_taken,\baction\s+taken\b,0
15_subordinate_legislation_39_2014,15_Subordinate_Legislation_39_2014.txt,2014,2014-2023,5516,recruitment,\brecruitment\b,31
15_subordinate_legislation_3_2010,15_Subordinate_Legislation_3_2010.txt,2010,2004-2013,5366,delay_exact,\bdelay\b,15
15_subordinate_legislation_3_2010,15_Subordinate_Legislation_3_2010.txt,2010,2004-2013,5366,delay_family,\b(delays?|delayed|delaying)\b,16
15_subordinate_legislation_3_2010,15_Subordinate_Legislation_3_2010.txt,2010,2004-2013,5366,action_taken,\baction\s+taken\b,2
15_subordinate_legislation_3_2010,15_Subordinate_Legislation_3_2010.txt,2010,2004-2013,5366,recruitment,\brecruitment\b,0
15_subordinate_legislation_40_2014,15_Subordinate_Legislation_40_2014.txt,2014,2014-2023,4752,delay_exact,\bdelay\b,10
15_subordinate_legislation_40_2014,15_Subordinate_Legislation_40_2014.txt,2014,2014-2023,4752,delay_family,\b(delays?|delayed|delaying)\b,10
15_subordinate_legislation_40_2014,15_Subordinate_Legislation_40_2014.txt,2014,2014-2023,4752,action_taken,\baction\s+taken\b,17
15_subordinate_legislation_40_2014,15_Subordinate_Legislation_40_2014.txt,2014,2014-2023,4752,recruitment,\brecruitment\b,0
15_subordinate_legislation_4_2010,15_Subordinate_Legislation_4_2010.txt,2010,2004-2013,4345,delay_exact,\bdelay\b,21
15_subordinate_legislation_4_2010,15_Subordinate_Legislation_4_2010.txt,2010,2004-2013,4345,delay_family,\b(delays?|delayed|delaying)\b,24
15_subordinate_legislation_4_2010,15_Subordinate_Legislation_4_2010.txt,2010,2004-2013,4345,action_taken,\baction\s+taken\b,0
15_subordinate_legislation_4_2010,15_Subordinate_Legislation_4_2010.txt,2010,2004-2013,4345,recruitment,\brecruitment\b,0
15_subordinate_legislation_5_2010,15_Subordinate_Legislation_5_2010.txt,2010,2004-2013,5161,delay_exact,\bdelay\b,0
15_subordinate_legislation_5_2010,15_Subordinate_Legislation_5_2010.txt,2010,2004-2013,5161,delay_family,\b(delays?|delayed|delaying)\b,0
15_subordinate_legislation_5_2010,15_Subordinate_Legislation_5_2010.txt,2010,2004-2013,5161,action_taken,\baction\s+taken\b,2
15_subordinate_legislation_5_2010,15_Subordinate_Legislation_5_2010.txt,2010,2004-2013,5161,recruitment,\brecruitment\b,26
15_subordinate_legislation_6_2010,15_Subordinate_Legislation_6_2010.txt,2010,2004-2013,1890,delay_exact,\bdelay\b,3
15_subordinate_legislation_6_2010,15_Subordinate_Legislation_6_2010.txt,2010,2004-2013,1890,delay_family,\b(delays?|delayed|delaying)\b,6
15_subordinate_legislation_6_2010,15_Subordinate_Legislation_6_2010.txt,2010,2004-2013,1890,action_taken,\baction\s+taken\b,13
15_subordinate_legislation_6_2010,15_Subordinate_Legislation_6_2010.txt,2010,2004-2013,1890,recruitment,\brecruitment\b,6
15_subordinate_legislation_7_2010,15_Subordinate_Legislation_7_2010.txt,2010,2004-2013,2239,delay_exact,\bdelay\b,16
15_subordinate_legislation_7_2010,15_Subordinate_Legislation_7_2010.txt,2010,2004-2013,2239,delay_family,\b(delays?|delayed|delaying)\b,21
15_subordinate_legislation_7_2010,15_Subordinate_Legislation_7_2010.txt,2010,2004-2013,2239,action_taken,\baction\s+taken\b,11
15_subordinate_legislation_7_2010,15_Subordinate_Legislation_7_2010.txt,2010,2004-2013,2239,recruitment,\brecruitment\b,0
15_subordinate_legislation_8_2010,15_Subordinate_Legislation_8_2010.txt,2010,2004-2013,1890,delay_exact,\bdelay\b,3
15_subordinate_legislation_8_2010,15_Subordinate_Legislation_8_2010.txt,2010,2004-2013,1890,delay_family,\b(delays?|delayed|delaying)\b,6
15_subordinate_legislation_8_2010,15_Subordinate_Legislation_8_2010.txt,2010,2004-2013,1890,action_taken,\baction\s+taken\b,13
15_subordinate_legislation_8_2010,15_Subordinate_Legislation_8_2010.txt,2010,2004-2013,1890,recruitment,\brecruitment\b,6
15_subordinate_legislation_9_2010,15_Subordinate_Legislation_9_2010.txt,2010,2004-2013,1890,delay_exact,\bdelay\b,3
15_subordinate_legislation_9_2010,15_Subordinate_Legislation_9_2010.txt,2010,2004-2013,1890,delay_family,\b(delays?|delayed|delaying)\b,6
15_subordinate_legislation_9_2010,15_Subordinate_Legislation_9_2010.txt,2010,2004-2013,1890,action_taken,\baction\s+taken\b,13
15_subordinate_legislation_9_2010,15_Subordinate_Legislation_9_2010.txt,2010,2004-2013,1890,recruitment,\brecruitment\b,6
16_subordinate_legislation_10_2015,16_Subordinate_Legislation_10_2015.txt,2015,2014-2023,9335,delay_exact,\bdelay\b,10
16_subordinate_legislation_10_2015,16_Subordinate_Legislation_10_2015.txt,2015,2014-2023,9335,delay_family,\b(delays?|delayed|delaying)\b,10
16_subordinate_legislation_10_2015,16_Subordinate_Legislation_10_2015.txt,2015,2014-2023,9335,action_taken,\baction\s+taken\b,3
16_subordinate_legislation_10_2015,16_Subordinate_Legislation_10_2015.txt,2015,2014-2023,9335,recruitment,\brecruitment\b,81
16_subordinate_legislation_11_2016,16_Subordinate_Legislation_11_2016.txt,2016,2014-2023,32876,delay_exact,\bdelay\b,0
16_subordinate_legislation_11_2016,16_Subordinate_Legislation_11_2016.txt,2016,2014-2023,32876,delay_family,\b(delays?|delayed|delaying)\b,0
16_subordinate_legislation_11_2016,16_Subordinate_Legislation_11_2016.txt,2016,2014-2023,32876,action_taken,\baction\s+taken\b,0
16_subordinate_legislation_11_2016,16_Subordinate_Legislation_11_2016.txt,2016,2014-2023,32876,recruitment,\brecruitment\b,0
16_subordinate_legislation_12_2016,16_Subordinate_Legislation_12_2016.txt,2016,2014-2023,4841,delay_exact,\bdelay\b,0
16_subordinate_legislation_12_2016,16_Subordinate_Legislation_12_2016.txt,2016,2014-2023,4841,delay_family,\b(delays?|delayed|delaying)\b,0
16_subordinate_legislation_12_2016,16_Subordinate_Legislation_12_2016.txt,2016,2014-2023,4841,action_taken,\baction\s+taken\b,1
16_subordinate_legislation_12_2016,16_Subordinate_Legislation_12_2016.txt,2016,2014-2023,4841,recruitment,\brecruitment\b,0
16_subordinate_legislation_13_2016,16_Subordinate_Legislation_13_2016.txt,2016,2014-2023,6694,delay_exact,\bdelay\b,0
16_subordinate_legislation_13_2016,16_Subordinate_Legislation_13_2016.txt,2016,2014-2023,6694,delay_family,\b(delays?|delayed|delaying)\b,0
16_subordinate_legislation_13_2016,16_Subordinate_Legislation_13_2016.txt,2016,2014-2023,6694,action_taken,\baction\s+taken\b,2
16_subordinate_legislation_13_2016,16_Subordinate_Legislation_13_2016.txt,2016,2014-2023,6694,recruitment,\brecruitment\b,51
16_subordinate_legislation_14_2016,16_Subordinate_Legislation_14_2016.txt,2016,2014-2023,2171,delay_exact,\bdelay\b,13
16_subordinate_legislation_14_2016,16_Subordinate_Legislation_14_2016.txt,2016,2014-2023,2171,delay_family,\b(delays?|delayed|delaying)\b,13
16_subordinate_legislation_14_2016,16_Subordinate_Legislation_14_2016.txt,2016,2014-2023,2171,action_taken,\baction\s+taken\b,11
16_subordinate_legislation_14_2016,16_Subordinate_Legislation_14_2016.txt,2016,2014-2023,2171,recruitment,\brecruitment\b,5
16_subordinate_legislation_15_2016,16_Subordinate_Legislation_15_2016.txt,2016,2014-2023,11903,delay_exact,\bdelay\b,0
16_subordinate_legislation_15_2016,16_Subordinate_Legislation_15_2016.txt,2016,2014-2023,11903,delay_family,\b(delays?|delayed|delaying)\b,1
16_subordinate_legislation_15_2016,16_Subordinate_Legislation_15_2016.txt,2016,2014-2023,11903,action_taken,\baction\s+taken\b,2
16_subordinate_legislation_15_2016,16_Subordinate_Legislation_15_2016.txt,2016,2014-2023,11903,recruitment,\brecruitment\b,0
16_subordinate_legislation_16_2016,16_Subordinate_Legislation_16_2016.txt,2016,2014-2023,6200,delay_exact,\bdelay\b,1
16_subordinate_legislation_16_2016,16_Subordinate_Legislation_16_2016.txt,2016,2014-2023,6200,delay_family,\b(delays?|delayed|delaying)\b,1
16_subordinate_legislation_16_2016,16_Subordinate_Legislation_16_2016.txt,2016,2014-2023,6200,action_taken,\baction\s+taken\b,2
16_subordinate_legislation_16_2016,16_Subordinate_Legislation_16_2016.txt,2016,2014-2023,6200,recruitment,\brecruitment\b,35
16_subordinate_legislation_17_2016,16_Subordinate_Legislation_17_2016.txt,2016,2014-2023,2358,delay_exact,\bdelay\b,2
16_subordinate_legislation_17_2016,16_Subordinate_Legislation_17_2016.txt,2016,2014-2023,2358,delay_family,\b(delays?|delayed|delaying)\b,3
16_subordinate_legislation_17_2016,16_Subordinate_Legislation_17_2016.txt,2016,2014-2023,2358,action_taken,\baction\s+taken\b,13
16_subordinate_legislation_17_2016,16_Subordinate_Legislation_17_2016.txt,2016,2014-2023,2358,recruitment,\brecruitment\b,7
16_subordinate_legislation_18_2017,16_Subordinate_Legislation_18_2017.txt,2017,2014-2023,4636,delay_exact,\bdelay\b,1
16_subordinate_legislation_18_2017,16_Subordinate_Legislation_18_2017.txt,2017,2014-2023,4636,delay_family,\b(delays?|delayed|delaying)\b,3
16_subordinate_legislation_18_2017,16_Subordinate_Legislation_18_2017.txt,2017,2014-2023,4636,action_taken,\baction\s+taken\b,2
16_subordinate_legislation_18_2017,16_Subordinate_Legislation_18_2017.txt,2017,2014-2023,4636,recruitment,\brecruitment\b,0
16_subordinate_legislation_19_2017,16_Subordinate_Legislation_19_2017.txt,2017,2014-2023,3463,delay_exact,\bdelay\b,0
16_subordinate_legislation_19_2017,16_Subordinate_Legislation_19_2017.txt,2017,2014-2023,3463,delay_family,\b(delays?|delayed|delaying)\b,0
16_subordinate_legislation_19_2017,16_Subordinate_Legislation_19_2017.txt,2017,2014-2023,3463,action_taken,\baction\s+taken\b,13
16_subordinate_legislation_19_2017,16_Subordinate_Legislation_19_2017.txt,2017,2014-2023,3463,recruitment,\brecruitment\b,25
16_subordinate_legislation_1_2014,16_Subordinate_Legislation_1_2014.txt,2014,2014-2023,9210,delay_exact,\bdelay\b,6
16_subordinate_legislation_1_2014,16_Subordinate_Legislation_1_2014.txt,2014,2014-2023,9210,delay_family,\b(delays?|delayed|delaying)\b,6
16_subordinate_legislation_1_2014,16_Subordinate_Legislation_1_2014.txt,2014,2014-2023,9210,action_taken,\baction\s+taken\b,16
16_subordinate_legislation_1_2014,16_Subordinate_Legislation_1_2014.txt,2014,2014-2023,9210,recruitment,\brecruitment\b,0
16_subordinate_legislation_20_2017,16_Subordinate_Legislation_20_2017.txt,2017,2014-2023,6096,delay_exact,\bdelay\b,0
16_subordinate_legislation_20_2017,16_Subordinate_Legislation_20_2017.txt,2017,2014-2023,6096,delay_family,\b(delays?|delayed|delaying)\b,1
16_subordinate_legislation_20_2017,16_Subordinate_Legislation_20_2017.txt,2017,2014-2023,6096,action_taken,\baction\s+taken\b,0
16_subordinate_legislation_20_2017,16_Subordinate_Legislation_20_2017.txt,2017,2014-2023,6096,recruitment,\brecruitment\b,6
16_subordinate_legislation_21_2017,16_Subordinate_Legislation_21_2017.txt,2017,2014-2023,7488,delay_exact,\bdelay\b,7
16_subordinate_legislation_21_2017,16_Subordinate_Legislation_21_2017.txt,2017,2014-2023,7488,delay_family,\b(delays?|delayed|delaying)\b,11
16_subordinate_legislation_21_2017,16_Subordinate_Legislation_21_2017.txt,2017,2014-2023,7488,action_taken,\baction\s+taken\b,1
16_subordinate_legislation_21_2017,16_Subordinate_Legislation_21_2017.txt,2017,2014-2023,7488,recruitment,\brecruitment\b,0
16_subordinate_legislation_22_2017,16_Subordinate_Legislation_22_2017.txt,2017,2014-2023,3116,delay_exact,\bdelay\b,2
16_subordinate_legislation_22_2017,16_Subordinate_Legislation_22_2017.txt,2017,2014-2023,3116,delay_family,\b(delays?|delayed|delaying)\b,2
16_subordinate_legislation_22_2017,16_Subordinate_Legislation_22_2017.txt,2017,2014-2023,3116,action_taken,\baction\s+taken\b,3
16_subordinate_legislation_22_2017,16_Subordinate_Legislation_22_2017.txt,2017,2014-2023,3116,recruitment,\brecruitment\b,0
16_subordinate_legislation_23_2017,16_Subordinate_Legislation_23_2017.txt,2017,2014-2023,7272,delay_exact,\bdelay\b,0
16_subordinate_legislation_23_2017,16_Subordinate_Legislation_23_2017.txt,2017,2014-2023,7272,delay_family,\b(delays?|delayed|delaying)\b,1
16_subordinate_legislation_23_2017,16_Subordinate_Legislation_23_2017.txt,2017,2014-2023,7272,action_taken,\baction\s+taken\b,20
16_subordinate_legislation_23_2017,16_Subordinate_Legislation_23_2017.txt,2017,2014-2023,7272,recruitment,\brecruitment\b,0
16_subordinate_legislation_24_2017,16_Subordinate_Legislation_24_2017.txt,2017,2014-2023,3775,delay_exact,\bdelay\b,0
16_subordinate_legislation_24_2017,16_Subordinate_Legislation_24_2017.txt,2017,2014-2023,3775,delay_family,\b(delays?|delayed|delaying)\b,0
16_subordinate_legislation_24_2017,16_Subordinate_Legislation_24_2017.txt,2017,2014-2023,3775,action_taken,\baction\s+taken\b,2
16_subordinate_legislation_24_2017,16_Subordinate_Legislation_24_2017.txt,2017,2014-2023,3775,recruitment,\brecruitment\b,0
16_subordinate_legislation_25_2017,16_Subordinate_Legislation_25_2017.txt,2017,2014-2023,6243,delay_exact,\bdelay\b,0
16_subordinate_legislation_25_2017,16_Subordinate_Legislation_25_2017.txt,2017,2014-2023,6243,delay_family,\b(delays?|delayed|delaying)\b,1
16_subordinate_legislation_25_2017,16_Subordinate_Legislation_25_2017.txt,2017,2014-2023,6243,action_taken,\baction\s+taken\b,14
16_subordinate_legislation_25_2017,16_Subordinate_Legislation_25_2017.txt,2017,2014-2023,6243,recruitment,\brecruitment\b,0
16_subordinate_legislation_26_2018,16_Subordinate_Legislation_26_2018.txt,2018,2014-2023,7703,delay_exact,\bdelay\b,6
16_subordinate_legislation_26_2018,16_Subordinate_Legislation_26_2018.txt,2018,2014-2023,7703,delay_family,\b(delays?|delayed|delaying)\b,7
16_subordinate_legislation_26_2018,16_Subordinate_Legislation_26_2018.txt,2018,2014-2023,7703,action_taken,\baction\s+taken\b,3
16_subordinate_legislation_26_2018,16_Subordinate_Legislation_26_2018.txt,2018,2014-2023,7703,recruitment,\brecruitment\b,12
16_subordinate_legislation_27_2018,16_Subordinate_Legislation_27_2018.txt,2018,2014-2023,2250,delay_exact,\bdelay\b,0
16_subordinate_legislation_27_2018,16_Subordinate_Legislation_27_2018.txt,2018,2014-2023,2250,delay_family,\b(delays?|delayed|delaying)\b,0
16_subordinate_legislation_27_2018,16_Subordinate_Legislation_27_2018.txt,2018,2014-2023,2250,action_taken,\baction\s+taken\b,16
16_subordinate_legislation_27_2018,16_Subordinate_Legislation_27_2018.txt,2018,2014-2023,2250,recruitment,\brecruitment\b,0
16_subordinate_legislation_28_2018,16_Subordinate_Legislation_28_2018.txt,2018,2014-2023,10171,delay_exact,\bdelay\b,1
16_subordinate_legislation_28_2018,16_Subordinate_Legislation_28_2018.txt,2018,2014-2023,10171,delay_family,\b(delays?|delayed|delaying)\b,3
16_subordinate_legislation_28_2018,16_Subordinate_Legislation_28_2018.txt,2018,2014-2023,10171,action_taken,\baction\s+taken\b,3
16_subordinate_legislation_28_2018,16_Subordinate_Legislation_28_2018.txt,2018,2014-2023,10171,recruitment,\brecruitment\b,34
16_subordinate_legislation_29_2018,16_Subordinate_Legislation_29_2018.txt,2018,2014-2023,13728,delay_exact,\bdelay\b,11
16_subordinate_legislation_29_2018,16_Subordinate_Legislation_29_2018.txt,2018,2014-2023,13728,delay_family,\b(delays?|delayed|delaying)\b,15
16_subordinate_legislation_29_2018,16_Subordinate_Legislation_29_2018.txt,2018,2014-2023,13728,action_taken,\baction\s+taken\b,14
16_subordinate_legislation_29_2018,16_Subordinate_Legislation_29_2018.txt,2018,2014-2023,13728,recruitment,\brecruitment\b,1
16_subordinate_legislation_2_2014,16_Subordinate_Legislation_2_2014.txt,2014,2014-2023,4264,delay_exact,\bdelay\b,27
16_subordinate_legislation_2_2014,16_Subordinate_Legislation_2_2014.txt,2014,2014-2023,4264,delay_family,\b(delays?|delayed|delaying)\b,29
16_subordinate_legislation_2_2014,16_Subordinate_Legislation_2_2014.txt,2014,2014-2023,4264,action_taken,\baction\s+taken\b,3
16_subordinate_legislation_2_2014,16_Subordinate_Legislation_2_2014.txt,2014,2014-2023,4264,recruitment,\brecruitment\b,11
16_subordinate_legislation_30_2018,16_Subordinate_Legislation_30_2018.txt,2018,2014-2023,6742,delay_exact,\bdelay\b,0
16_subordinate_legislation_30_2018,16_Subordinate_Legislation_30_2018.txt,2018,2014-2023,6742,delay_family,\b(delays?|delayed|delaying)\b,0
16_subordinate_legislation_30_2018,16_Subordinate_Legislation_30_2018.txt,2018,2014-2023,6742,action_taken,\baction\s+taken\b,20
16_subordinate_legislation_30_2018,16_Subordinate_Legislation_30_2018.txt,2018,2014-2023,6742,recruitment,\brecruitment\b,12
16_subordinate_legislation_31_2018,16_Subordinate_Legislation_31_2018.txt,2018,2014-2023,11790,delay_exact,\bdelay\b,3
16_subordinate_legislation_31_2018,16_Subordinate_Legislation_31_2018.txt,2018,2014-2023,11790,delay_family,\b(delays?|delayed|delaying)\b,3
16_subordinate_legislation_31_2018,16_Subordinate_Legislation_31_2018.txt,2018,2014-2023,11790,action_taken,\baction\s+taken\b,5
16_subordinate_legislation_31_2018,16_Subordinate_Legislation_31_2018.txt,2018,2014-2023,11790,recruitment,\brecruitment\b,15
16_subordinate_legislation_32_2018,16_Subordinate_Legislation_32_2018.txt,2018,2014-2023,5107,delay_exact,\bdelay\b,7
16_subordinate_legislation_32_2018,16_Subordinate_Legislation_32_2018.txt,2018,2014-2023,5107,delay_family,\b(delays?|delayed|delaying)\b,8
16_subordinate_legislation_32_2018,16_Subordinate_Legislation_32_2018.txt,2018,2014-2023,5107,action_taken,\baction\s+taken\b,17
16_subordinate_legislation_32_2018,16_Subordinate_Legislation_32_2018.txt,2018,2014-2023,5107,recruitment,\brecruitment\b,8
16_subordinate_legislation_33_2018,16_Subordinate_Legislation_33_2018.txt,2018,2014-2023,8459,delay_exact,\bdelay\b,0
16_subordinate_legislation_33_2018,16_Subordinate_Legislation_33_2018.txt,2018,2014-2023,8459,delay_family,\b(delays?|delayed|delaying)\b,1
16_subordinate_legislation_33_2018,16_Subordinate_Legislation_33_2018.txt,2018,2014-2023,8459,action_taken,\baction\s+taken\b,14
16_subordinate_legislation_33_2018,16_Subordinate_Legislation_33_2018.txt,2018,2014-2023,8459,recruitment,\brecruitment\b,0
16_subordinate_legislation_34_2018,16_Subordinate_Legislation_34_2018.txt,2018,2014-2023,14497,delay_exact,\bdelay\b,0
16_subordinate_legislation_34_2018,16_Subordinate_Legislation_34_2018.txt,2018,2014-2023,14497,delay_family,\b(delays?|delayed|delaying)\b,0
